id,embedding,project_text,Added count,Adjusted Function Points,Application Group,Application Type,Development Methodologies,Development Platform,Development Techniques,Development Type,Enquiry count,File count,Functional Size,ISBSG Project ID,Industry Sector,Input count,Interface count,Max Team Size,Normalised Work Effort,Organisation Type,Output count,Primary Programming Language,Project Activity Scope,Sprints / iterations,Year of Project
2264,"[-0.02497389  0.06658613 -0.0047041  ... -0.01450123 -0.00514217
 -0.00943276]","A Medical & Health Care industry project was developed by a Medical and Health Care organization. The project falls under the 'Business Application' category, specifically as a 'not recorded' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 19.0 function points, with an adjusted function size of 19.0 function points. The normalized work effort for the project was 8529.0 person-hours.

The scope of activities included Planning, Specification, Design, Build, Test, Implement, Proj Management. The maximum team size reached 46 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,19.0,Business Application,not recorded;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,19.0,21462,Medical & Health Care,75.64444444444445,5.933333333333334,46.0,8529.0,Medical and Health Care;,65.4,Java,Planning;Specification;Design;Build;Test;Implement;Proj Management;,6.685359589041096,2011
3538,"[-0.0241434   0.06645122 -0.00283311 ... -0.01420009 -0.00647046
 -0.00804645]","A Medical & Health Care industry project was developed by a Medical and Health Care organization. The project falls under the 'Business Application' category, specifically as a 'not recorded' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 7.0 function points, with an adjusted function size of 7.0 function points. The normalized work effort for the project was 2009.0 person-hours.

The scope of activities included Planning, Specification, Design, Build, Test, Implement, Proj Management. The maximum team size reached 39 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,7.0,Business Application,not recorded;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,7.0,27611,Medical & Health Care,75.64444444444445,5.933333333333334,39.0,2009.0,Medical and Health Care;,65.4,Java,Planning;Specification;Design;Build;Test;Implement;Proj Management;,6.685359589041096,2011
6737,"[-0.03799878  0.05691507 -0.00918387 ... -0.01771947 -0.01026433
 -0.00272192]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer Relationship management' application. It was an Enhancement project, developed on a PC platform using Amdocs framework as the primary programming language.

The functional size of the project was 201.0 function points, with an adjusted function size of 201.0 function points. The normalized work effort for the project was 1308.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,201.0,Business Application,Customer Relationship management;,Waterfall;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,201.0,52806,Communication,75.64444444444445,5.933333333333334,13.957282568122436,1308.0,Telecommunications;,65.4,Amdocs framework,Design;Build;Test;Implement;,1.0,2022
3509,"[-0.00840302  0.05800741 -0.00760944 ... -0.01479189 -0.01198014
  0.00019046]","A Agriculture, Forestry and Fishing industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Database System' application. It was an Enhancement project, developed on a PC platform using Net as the primary programming language.

The functional size of the project was 480.0 function points, with an adjusted function size of 448.84973554361267 function points. The normalized work effort for the project was 6218.75 person-hours.

The scope of activities included Design, Build, Test, Scrum Master (No Requirements and No Implementation). The maximum team size reached 3 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 30 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,448.84973554361267,Business Application,Database System;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,480.0,27474,"Agriculture, Forestry and Fishing",75.64444444444445,5.933333333333334,2.9,6218.75,Telecommunications;,65.4,.Net,"Design, Build, Test, Scrum Master (No Requirements and No Implementation);",30.0,2018
2515,"[-0.03400462  0.06240299 -0.0091936  ... -0.01933825 -0.00642384
 -0.0039565 ]","A Government industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Logistics' application. It was an Enhancement project, developed on a PC platform using Net as the primary programming language.

The functional size of the project was 2650.0 function points, with an adjusted function size of 2650.0 function points. The normalized work effort for the project was 23166.0 person-hours.

The scope of activities included Design, Build, Test, Scrum Master (No Requirements and No Implementation). The maximum team size reached 6 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 40 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,2650.0,Business Application,Logistics;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,2650.0,22731,Government,75.64444444444445,5.933333333333334,6.0,23166.0,Telecommunications;,65.4,.Net,"Design, Build, Test, Scrum Master (No Requirements and No Implementation);",40.0,2023
4710,"[-0.0355343   0.05527931 -0.00942832 ... -0.01553788 -0.00827597
 -0.0040437 ]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer relationship management' application. It was an Enhancement project, developed on a PC platform using Amdocs framework as the primary programming language.

The functional size of the project was 225.0 function points, with an adjusted function size of 448.84973554361267 function points. The normalized work effort for the project was 3780.45904770735 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,448.84973554361267,Business Application,Customer relationship management;,Waterfall (incl Linear Processing & SSADM);,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,225.0,33809,Communication,75.64444444444445,5.933333333333334,13.957282568122436,3780.45904770735,Telecommunications;,65.4,Amdocs framework,Design;Build;Test;Implement;,1.0,2017
6580,"[-0.03685061  0.05419017 -0.01221872 ... -0.01319913  0.00123666
  0.01157861]","A Wholesale industry project was developed by a Telecommunications organization. The project falls under the 'Business application' category, specifically as a 'Expert System' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 777.0 function points, with an adjusted function size of 777.0 function points. The normalized work effort for the project was 7456.0 person-hours.

The scope of activities included Design, Build, Test, Scrum Master (No Requirements and No Implementation). The maximum team size reached 8 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 15 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,777.0,Business application,Expert System;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,777.0,51071,Wholesale,75.64444444444445,5.933333333333334,7.6,7456.0,Telecommunications;,65.4,Java,"Design, Build, Test, Scrum Master (No Requirements and No Implementation);",15.0,2021
3220,"[-0.01947179  0.05658215 -0.0092074  ... -0.01425289 -0.00312143
 -0.00232662]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Online. eSales' application. It was an Enhancement project, developed on a Multi platform using Java as the primary programming language.

The functional size of the project was 105.0 function points, with an adjusted function size of 105.0 function points. The normalized work effort for the project was 2351.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Data Modelling, Object Oriented, Prototyping.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,105.0,Business Application,Online. eSales;,Waterfall (incl Linear Processing & SSADM);,Multi,Business Area Modelling;Data Modelling;Object Oriented;Prototyping;,Enhancement,33.08888888888889,45.48888888888889,105.0,26041,Communication,75.64444444444445,5.933333333333334,13.957282568122436,2351.0,Telecommunications;,65.4,Java,Design;Build;Test;Implement;,1.0,2015
5179,"[-0.0271457   0.06170682 -0.00646779 ... -0.01614673  0.00449808
 -0.01530256]","A Insurance industry project was developed by a Insurance organization. The project falls under the 'Business Application' category, specifically as a 'Financial transaction process/accounting;Customer billing' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 4.0 function points, with an adjusted function size of 448.84973554361267 function points. The normalized work effort for the project was 3780.45904770735 person-hours.

The scope of activities included Build, Test. The maximum team size reached 14 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,448.84973554361267,Business Application,Financial transaction process/accounting;Customer billing;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,4.0,37161,Insurance,75.64444444444445,5.933333333333334,13.957282568122436,3780.45904770735,Insurance;,65.4,Java,Build;Test;,6.685359589041096,2016
5270,"[-0.036295    0.05184536 -0.00997463 ... -0.01299381 -0.00115857
 -0.00252612]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business application' category, specifically as a 'Data Warehouse system' application. It was an Enhancement project, developed on a PC platform using PL/SQL as the primary programming language.

The functional size of the project was 114.0 function points, with an adjusted function size of 114.0 function points. The normalized work effort for the project was 367.6905 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,114.0,Business application,Data Warehouse system;,Waterfall;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,114.0,37944,Communication,75.64444444444445,5.933333333333334,13.957282568122436,367.6905,Telecommunications;,65.4,PL/SQL,Design;Build;Test;Implement;,1.0,2021
3383,"[-0.03196974  0.06105671 -0.00910992 ... -0.01742626 -0.00695998
 -0.01132869]","A Financial industry project was developed by a Financial, Property & Business Services organization. The project falls under the 'Business Application' category, specifically as a 'Business Application' application. It was an New Development project, developed on a PC platform using Oracle as the primary programming language.

The functional size of the project was 336.0 function points, with an adjusted function size of 336.0 function points. The normalized work effort for the project was 3494.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 336 new elements were added to the system.",336.0,336.0,Business Application,Business Application;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,New Development,33.08888888888889,45.48888888888889,336.0,26855,Financial,75.64444444444445,5.933333333333334,13.957282568122436,3494.0,"Financial, Property & Business Services;",65.4,Oracle,Design;Build;Test;Implement;,6.685359589041096,2013
5244,"[-0.0270224   0.0617513  -0.00639177 ... -0.01599183  0.00450649
 -0.01530553]","A Insurance industry project was developed by a Insurance organization. The project falls under the 'Business Application' category, specifically as a 'Financial transaction process/accounting;Customer billing' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 4.0 function points, with an adjusted function size of 448.84973554361267 function points. The normalized work effort for the project was 3780.45904770735 person-hours.

The scope of activities included Build, Test. The maximum team size reached 14 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,448.84973554361267,Business Application,Financial transaction process/accounting;Customer billing;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,4.0,37735,Insurance,75.64444444444445,5.933333333333334,13.957282568122436,3780.45904770735,Insurance;,65.4,Java,Build;Test;,6.685359589041096,2016
6236,"[-0.03831265  0.05554694 -0.01474364 ... -0.01512805 -0.00029556
  0.00639078]","A Wholesale industry project was developed by a Telecommunications organization. The project falls under the 'Business application' category, specifically as a 'Multimedia' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 944.0 function points, with an adjusted function size of 944.0 function points. The normalized work effort for the project was 4466.0 person-hours.

The scope of activities included Design, Build, Test, Scrum Master (No Requirements and No Implementation). The maximum team size reached 4 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 9 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,944.0,Business application,Multimedia;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,944.0,47032,Wholesale,75.64444444444445,5.933333333333334,4.0,4466.0,Telecommunications;,65.4,Java,"Design, Build, Test, Scrum Master (No Requirements and No Implementation);",9.0,2020
5405,"[-0.01949009  0.05464358 -0.01028824 ... -0.01401762 -0.00554949
 -0.00259233]","A Services industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Computer Aided Design' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 1742.0 function points, with an adjusted function size of 1742.0 function points. The normalized work effort for the project was 12766.0 person-hours.

The scope of activities included Design, Build, Test, Scrum Master (No Requirements and No Implementation). The maximum team size reached 5 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 43 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,1742.0,Business Application,Computer Aided Design;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,1742.0,38947,Services,75.64444444444445,5.933333333333334,4.6,12766.0,Telecommunications;,65.4,Java,"Design, Build, Test, Scrum Master (No Requirements and No Implementation);",43.0,2023
6259,"[-0.03351467  0.06634604 -0.01167319 ... -0.01908384 -0.00470182
  0.00130256]","A Telecom industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer Management' application. It was an Enhancement project, developed on a PC platform using iOS as the primary programming language.

The functional size of the project was 114.0 function points, with an adjusted function size of 114.0 function points. The normalized work effort for the project was 3456.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 4 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,114.0,Business Application,Customer Management;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,114.0,47314,Telecom,75.64444444444445,5.933333333333334,4.0,3456.0,Telecommunications;,65.4,iOS,Design;Build;Test;Implement;,6.685359589041096,2022
3484,"[-0.03426449  0.06139879 -0.00756344 ... -0.0238498   0.00550856
 -0.01626573]","A Insurance industry project was developed by a Insurance organization. The project falls under the 'Business Application' category, specifically as a 'Unknown' application. It was an Enhancement project, developed on a PC platform using PL/SQL as the primary programming language.

The functional size of the project was 56.0 function points, with an adjusted function size of 56.0 function points. The normalized work effort for the project was 161.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Data Modelling, Object Oriented, Prototyping.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,56.0,Business Application,Unknown;,Waterfall (incl Linear Processing & SSADM);,PC,Business Area Modelling;Data Modelling;Object Oriented;Prototyping;,Enhancement,33.08888888888889,45.48888888888889,56.0,27375,Insurance,75.64444444444445,5.933333333333334,13.957282568122436,161.0,Insurance;,65.4,PL/SQL,Design;Build;Test;Implement;,1.0,2013
705,"[-0.04139705  0.05402052 -0.01166764 ... -0.01376881 -0.00618401
 -0.01027511]","A Logistics industry project was developed by a Logistics organization. The project falls under the 'Business Application' category, specifically as a 'Customer relationship management' application. It was an New development project, developed on a PC platform using Net as the primary programming language.

The functional size of the project was 894.0 function points, with an adjusted function size of 448.84973554361267 function points. The normalized work effort for the project was 4489.0 person-hours.

The scope of activities included Design, Build, Test, Implement, Proj Management. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,448.84973554361267,Business Application,Customer relationship management;,Waterfall (incl Linear Processing & SSADM);,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,New development,33.08888888888889,45.48888888888889,894.0,13797,Logistics,75.64444444444445,5.933333333333334,13.957282568122436,4489.0,Logistics;,65.4,.Net,Design;Build;Test;Implement;Proj Management;,1.0,2012
5198,"[-0.01583801  0.05483714 -0.00747929 ... -0.01212302 -0.00660396
  0.00492729]","A Mining industry project was developed by a Telecommunications organization. The project falls under the 'Real-Time application' category, specifically as a 'Embedded software' application. It was an Enhancement project, developed on a MF platform using C++ as the primary programming language.

The functional size of the project was 3.0 function points, with an adjusted function size of 3.0 function points. The normalized work effort for the project was 8.7 person-hours.

The scope of activities included Design, Build, Test. The maximum team size reached 14 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,3.0,Real-Time application,Embedded software;,Agile Development;,MF,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,3.0,37332,Mining,75.64444444444445,5.933333333333334,13.957282568122436,8.7,Telecommunications;,65.4,C++,Design;Build;Test;,6.685359589041096,2018
2094,"[-0.02753156  0.04684177 -0.01158613 ... -0.01952569  0.00031389
 -0.00640221]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer relationship management' application. It was an New development project, developed on a PC platform using C++ as the primary programming language.

The functional size of the project was 4.0 function points, with an adjusted function size of 4.0 function points. The normalized work effort for the project was 167.0 person-hours.

The scope of activities included Plan, Specify, Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,4.0,Business Application,Customer relationship management;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,New development,33.08888888888889,45.48888888888889,4.0,20514,Communication,75.64444444444445,5.933333333333334,13.957282568122436,167.0,Telecommunications;,65.4,C++,Plan;Specify;Design;Build;Test;Implement;,6.685359589041096,2016
2439,"[-0.03072721  0.06836196 -0.01103423 ... -0.01822553 -0.00753181
 -0.02094963]","A Financial industry project was developed by a Financial organization. The project falls under the 'Business Application' category, specifically as a 'System Software' application. It was an New development project, developed on a PC platform using C#.NET as the primary programming language.

The functional size of the project was 522.0 function points, with an adjusted function size of 534.06 function points. The normalized work effort for the project was 4144.0 person-hours.

The scope of activities included Plan, Specify, Design, Build, Test, Implement. The maximum team size reached 5 members. The project followed the Iterative methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,534.06,Business Application,System Software;,Iterative;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,New development,33.08888888888889,45.48888888888889,522.0,22365,Financial,75.64444444444445,5.933333333333334,5.0,4144.0,Financial;,65.4,C#.NET,Plan;Specify;Design;Build;Test;Implement;,6.685359589041096,2010
3082,"[-0.03122352  0.05035623 -0.01199116 ... -0.02034511 -0.00772699
 -0.0065395 ]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer relationship management' application. It was an Enhancement project, developed on a PC platform using Net as the primary programming language.

The functional size of the project was 116.0 function points, with an adjusted function size of 116.0 function points. The normalized work effort for the project was 556.0 person-hours.

The scope of activities included Design, Build, Test, Proj Management. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,116.0,Business Application,Customer relationship management;,Waterfall (incl Linear Processing & SSADM);,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,116.0,25365,Communication,75.64444444444445,5.933333333333334,13.957282568122436,556.0,Telecommunications;,65.4,.Net,Design;Build;Test;Proj Management;,1.0,2016
527,"[-0.02704746  0.06405806 -0.00509182 ... -0.0149447  -0.00442216
 -0.00873816]","A Medical & Health Care industry project was developed by a Medical and Health Care organization. The project falls under the 'Business Application' category, specifically as a 'not recorded' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 108.0 function points, with an adjusted function size of 108.0 function points. The normalized work effort for the project was 13268.0 person-hours.

The scope of activities included Planning, Specification, Design, Build, Test, Implement, Proj Management. The maximum team size reached 131 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,108.0,Business Application,not recorded;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,108.0,12759,Medical & Health Care,75.64444444444445,5.933333333333334,131.0,13268.0,Medical and Health Care;,65.4,Java,Planning;Specification;Design;Build;Test;Implement;Proj Management;,6.685359589041096,2011
4240,"[-0.02484437  0.04310745 -0.01071928 ... -0.01719362 -0.0053802
 -0.00308498]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer relationship management' application. It was an Enhancement project, developed on a Multi platform using Java as the primary programming language.

The functional size of the project was 72.0 function points, with an adjusted function size of 72.0 function points. The normalized work effort for the project was 1062.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Data Modelling, Object Oriented, Prototyping.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,72.0,Business Application,Customer relationship management;,Waterfall (incl Linear Processing & SSADM);,Multi,Business Area Modelling;Data Modelling;Object Oriented;Prototyping;,Enhancement,33.08888888888889,45.48888888888889,72.0,31208,Communication,75.64444444444445,5.933333333333334,13.957282568122436,1062.0,Telecommunications;,65.4,Java,Design;Build;Test;Implement;,1.0,2014
565,"[-0.03525683  0.05315083 -0.01020025 ... -0.01716363 -0.00555245
 -0.0057143 ]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer relationship management' application. It was an Enhancement project, developed on a PC platform using Amdocs framework as the primary programming language.

The functional size of the project was 96.0 function points, with an adjusted function size of 96.0 function points. The normalized work effort for the project was 3359.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,96.0,Business Application,Customer relationship management;,Waterfall;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,96.0,12913,Communication,75.64444444444445,5.933333333333334,13.957282568122436,3359.0,Telecommunications;,65.4,Amdocs framework,Design;Build;Test;Implement;,1.0,2020
2840,"[-0.02287083  0.04845768 -0.01097171 ... -0.01707446 -0.00479443
 -0.00959714]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Integration' application. It was an Enhancement project, developed on a PC platform using TIBCO as the primary programming language.

The functional size of the project was 62.0 function points, with an adjusted function size of 62.0 function points. The normalized work effort for the project was 1116.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Data Modelling, Object Oriented, Prototyping.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,62.0,Business Application,Integration;,Waterfall (incl Linear Processing & SSADM);,PC,Business Area Modelling;Data Modelling;Object Oriented;Prototyping;,Enhancement,33.08888888888889,45.48888888888889,62.0,24242,Communication,75.64444444444445,5.933333333333334,13.957282568122436,1116.0,Telecommunications;,65.4,TIBCO,Design;Build;Test;Implement;,1.0,2015
